デフォルト表示,連番ID,ID,レア度,Lv,二つ名,サポート名,得意トレ,グループ,特殊固有,友情ボナ,やる気効果,スピボナ,スタボナ,パワボナ,根性ボナ,賢さボナ,トレ効果,初期スピ,初期スタ,初期パワ,初期根性,初期賢さ,初期絆,レースボナ,ファンボナ,ヒントLv,ヒント率,得意率,イベ回復,イベ効果,失敗率,体力消費,Spボナ,友情回復,スキル個数,固有1,固有2,固有必要絆,固有1効果量,固有2効果量
0,251,GLAD TIDINGS45トレーニングLv5,SSR,45,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv5,20,0,0,1,0,0,0,0,0,0,0,0,0,20,5,10,2,30,61,0,0,0,0,1,0,11,トレ効果,,,25,
0,251,GLAD TIDINGS50トレーニングLv5,SSR,50,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv5,20,0,0,2,0,0,0,0,0,0,0,0,0,20,5,10,2,30,65,0,0,0,0,1,0,11,トレ効果,,,25,
0,252,GLAD TIDINGS30トレーニングLv3,SSR,30,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv3,15,0,0,0,0,0,0,0,0,0,0,0,0,15,1,5,1,20,50,0,0,0,0,0,0,11,トレ効果,,,15,
0,252,GLAD TIDINGS35トレーニングLv3,SSR,35,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv3,16,0,0,0,0,0,0,0,0,0,0,0,0,16,2,6,1,23,53,0,0,0,0,1,0,11,トレ効果,,,15,
0,252,GLAD TIDINGS40トレーニングLv3,SSR,40,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv3,18,0,0,0,0,0,0,0,0,0,0,0,0,18,3,8,1,26,57,0,0,0,0,1,0,11,トレ効果,,,15,
0,252,GLAD TIDINGS45トレーニングLv3,SSR,45,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv3,20,0,0,1,0,0,0,0,0,0,0,0,0,20,5,10,2,30,61,0,0,0,0,1,0,11,トレ効果,,,15,
0,252,GLAD TIDINGS50トレーニングLv3,SSR,50,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv3,20,0,0,2,0,0,0,0,0,0,0,0,0,20,5,10,2,30,65,0,0,0,0,1,0,11,トレ効果,,,15,
0,253,GLAD TIDINGS30トレーニングLv1,SSR,30,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv1,15,0,0,0,0,0,0,0,0,0,0,0,0,15,1,5,1,20,50,0,0,0,0,0,0,11,トレ効果,,,5,
0,253,GLAD TIDINGS35トレーニングLv1,SSR,35,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv1,16,0,0,0,0,0,0,0,0,0,0,0,0,16,2,6,1,23,53,0,0,0,0,1,0,11,トレ効果,,,5,
0,253,GLAD TIDINGS40トレーニングLv1,SSR,40,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv1,18,0,0,0,0,0,0,0,0,0,0,0,0,18,3,8,1,26,57,0,0,0,0,1,0,11,トレ効果,,,5,
0,253,GLAD TIDINGS45トレーニングLv1,SSR,45,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv1,20,0,0,1,0,0,0,0,0,0,0,0,0,20,5,10,2,30,61,0,0,0,0,1,0,11,トレ効果,,,5,
0,253,GLAD TIDINGS50トレーニングLv1,SSR,50,GLAD TIDINGS,ナリタブライアン,パワー,,トレーニングLv1,20,0,0,2,0,0,0,0,0,0,0,0,0,20,5,10,2,30,65,0,0,0,0,1,0,11,トレ効果,,,5,
0,254,Are you merry?30絆80以上,SSR,30,Are you merry?,エアグルーヴ,賢さ,,絆80以上,25,0,0,0,0,0,1,5,0,0,0,0,0,20,1,5,0,0,50,0,0,0,0,0,3,9,スピボナ,Spボナ,80,1,1
0,254,Are you merry?35絆80以上,SSR,35,Are you merry?,エアグルーヴ,賢さ,,絆80以上,26,0,1,0,0,0,1,5,0,0,0,0,0,21,2,6,0,0,53,0,0,0,0,0,3,9,スピボナ,Spボナ,80,1,1
0,254,Are you merry?40絆80以上,SSR,40,Are you merry?,エアグルーヴ,賢さ,,絆80以上,27,0,1,0,0,0,1,5,0,0,0,0,0,23,3,8,0,0,57,0,0,0,0,0,4,9,スピボナ,Spボナ,80,1,1
0,254,Are you merry?45絆80以上,SSR,45,Are you merry?,エアグルーヴ,賢さ,,絆80以上,28,15,1,0,0,0,1,5,0,0,0,0,0,25,5,10,0,0,61,0,0,0,0,0,4,9,スピボナ,Spボナ,80,1,1
0,254,Are you merry?50絆80以上,SSR,50,Are you merry?,エアグルーヴ,賢さ,,絆80以上,30,30,1,0,0,0,1,5,0,0,0,0,0,25,5,10,0,0,65,0,0,0,0,0,5,9,スピボナ,Spボナ,80,1,1
0,255,Are you merry?30絆80未満,SSR,30,Are you merry?,エアグルーヴ,賢さ,,絆80未満,25,0,0,0,0,0,1,5,0,0,0,0,0,20,1,5,0,0,50,0,0,0,0,0,3,9,,,,,
0,255,Are you merry?35絆80未満,SSR,35,Are you merry?,エアグルーヴ,賢さ,,絆80未満,26,0,1,0,0,0,1,5,0,0,0,0,0,21,2,6,0,0,53,0,0,0,0,0,3,9,,,,,
0,255,Are you merry?40絆80未満,SSR,40,Are you merry?,エアグルーヴ,賢さ,,絆80未満,27,0,1,0,0,0,1,5,0,0,0,0,0,23,3,8,0,0,57,0,0,0,0,0,4,9,,,,,
0,255,Are you merry?45絆80未満,SSR,45,Are you merry?,エアグルーヴ,賢さ,,絆80未満,28,15,1,0,0,0,1,5,0,0,0,0,0,25,5,10,0,0,61,0,0,0,0,0,4,9,,,,,
0,255,Are you merry?50絆80未満,SSR,50,Are you merry?,エアグルーヴ,賢さ,,絆80未満,30,30,1,0,0,0,1,5,0,0,0,0,0,25,5,10,0,0,65,0,0,0,0,0,5,9,,,,,
0,256,ここからはDon't stop!30絆80以上,SSR,30,ここからはDon't stop!,サクラローレル,スタミナ,,絆80以上,15,40,0,0,0,0,0,0,0,15,0,15,0,0,1,5,0,0,20,0,0,0,0,0,0,10,,,80,,
0,256,ここからはDon't stop!35絆80以上,SSR,35,ここからはDon't stop!,サクラローレル,スタミナ,,絆80以上,16,42,0,0,0,1,0,0,0,16,0,16,0,0,2,6,0,0,25,0,0,0,0,0,0,10,,,80,,
0,256,ここからはDon't stop!40絆80以上,SSR,40,ここからはDon't stop!,サクラローレル,スタミナ,,絆80以上,18,45,0,0,0,1,0,0,0,18,0,18,0,0,3,8,0,0,30,0,0,0,0,0,0,10,スタボナ,,80,2,
0,256,ここからはDon't stop!45絆80以上,SSR,45,ここからはDon't stop!,サクラローレル,スタミナ,,絆80以上,20,47,0,0,0,1,0,0,0,20,0,20,0,15,5,10,0,0,35,0,0,0,0,0,0,10,スタボナ,,80,2,
0,256,ここからはDon't stop!50絆80以上,SSR,50,ここからはDon't stop!,サクラローレル,スタミナ,,絆80以上,20,50,0,0,0,1,0,0,0,20,0,20,0,30,5,10,0,0,35,0,0,0,0,0,0,10,スタボナ,,80,2,
0,257,ここからはDon't stop!30絆80未満,SSR,30,ここからはDon't stop!,サクラローレル,スタミナ,,絆80未満,15,40,0,0,0,0,0,0,0,15,0,15,0,0,1,5,0,0,20,0,0,0,0,0,0,10,,,,,
0,257,ここからはDon't stop!35絆80未満,SSR,35,ここからはDon't stop!,サクラローレル,スタミナ,,絆80未満,16,42,0,0,0,1,0,0,0,16,0,16,0,0,2,6,0,0,25,0,0,0,0,0,0,10,,,,,
0,257,ここからはDon't stop!40絆80未満,SSR,40,ここからはDon't stop!,サクラローレル,スタミナ,,絆80未満,18,45,0,0,0,1,0,0,0,18,0,18,0,0,3,8,0,0,30,0,0,0,0,0,0,10,,,,,
0,257,ここからはDon't stop!45絆80未満,SSR,45,ここからはDon't stop!,サクラローレル,スタミナ,,絆80未満,20,47,0,0,0,1,0,0,0,20,0,20,0,15,5,10,0,0,35,0,0,0,0,0,0,10,,,,,
0,257,ここからはDon't stop!50絆80未満,SSR,50,ここからはDon't stop!,サクラローレル,スタミナ,,絆80未満,20,50,0,0,0,1,0,0,0,20,0,20,0,30,5,10,0,0,35,0,0,0,0,0,0,10,,,,,
0,258,誰も知らない風へ30絆80以上,SSR,30,誰も知らない風へ,ヤマニンゼファー,根性,,絆80以上,15,0,0,0,0,1,0,10,0,0,0,0,0,25,1,5,1,20,20,0,0,0,0,0,0,10,Spボナ,,80,2,
0,258,誰も知らない風へ35絆80以上,SSR,35,誰も知らない風へ,ヤマニンゼファー,根性,,絆80以上,16,0,1,0,0,1,0,11,0,0,0,0,0,26,2,6,1,23,25,0,0,0,0,0,0,10,Spボナ,,80,2,
0,258,誰も知らない風へ40絆80以上,SSR,40,誰も知らない風へ,ヤマニンゼファー,根性,,絆80以上,18,0,1,0,0,1,0,12,0,0,0,0,0,27,3,8,1,26,30,0,0,0,0,0,0,10,Spボナ,,80,2,
0,258,誰も知らない風へ45絆80以上,SSR,45,誰も知らない風へ,ヤマニンゼファー,根性,,絆80以上,20,0,1,0,0,1,0,13,15,0,0,0,0,28,5,10,2,30,35,0,0,0,0,0,0,10,Spボナ,,80,2,
0,258,誰も知らない風へ50絆80以上,SSR,50,誰も知らない風へ,ヤマニンゼファー,根性,,絆80以上,20,0,1,0,0,1,0,15,30,0,0,0,0,30,5,10,2,30,35,0,0,0,0,0,0,10,Spボナ,,80,2,
0,259,誰も知らない風へ30絆80未満,SSR,30,誰も知らない風へ,ヤマニンゼファー,根性,,絆80未満,15,0,0,0,0,1,0,10,0,0,0,0,0,25,1,5,1,20,20,0,0,0,0,0,0,10,,,,,
0,259,誰も知らない風へ35絆80未満,SSR,35,誰も知らない風へ,ヤマニンゼファー,根性,,絆80未満,16,0,1,0,0,1,0,11,0,0,0,0,0,26,2,6,1,23,25,0,0,0,0,0,0,10,,,,,
0,259,誰も知らない風へ40絆80未満,SSR,40,誰も知らない風へ,ヤマニンゼファー,根性,,絆80未満,18,0,1,0,0,1,0,12,0,0,0,0,0,27,3,8,1,26,30,0,0,0,0,0,0,10,,,,,
0,259,誰も知らない風へ45絆80未満,SSR,45,誰も知らない風へ,ヤマニンゼファー,根性,,絆80未満,20,0,1,0,0,1,0,13,15,0,0,0,0,28,5,10,2,30,35,0,0,0,0,0,0,10,,,,,
0,259,誰も知らない風へ50絆80未満,SSR,50,誰も知らない風へ,ヤマニンゼファー,根性,,絆80未満,20,0,1,0,0,1,0,15,30,0,0,0,0,30,5,10,2,30,35,0,0,0,0,0,0,10,,,,,
0,260,ハネ退け魔を退け願い込め30友情トレーニング参加時,SSR,30,ハネ退け魔を退け願い込め,スペシャルウィーク,スタミナ,,友情トレーニング参加時,15,0,0,1,0,0,0,0,0,0,0,0,0,15,1,5,2,40,20,0,0,0,0,1,0,11,やる気効果,,,60,
0,260,ハネ退け魔を退け願い込め35友情トレーニング参加時,SSR,35,ハネ退け魔を退け願い込め,スペシャルウィーク,スタミナ,,友情トレーニング参加時,16,0,0,1,0,1,0,0,0,0,0,0,0,16,2,6,2,42,25,0,0,0,0,1,0,11,やる気効果,,,60,
0,260,ハネ退け魔を退け願い込め40友情トレーニング参加時,SSR,40,ハネ退け魔を退け願い込め,スペシャルウィーク,スタミナ,,友情トレーニング参加時,18,0,0,1,0,1,0,0,0,0,0,0,0,18,3,8,2,45,30,0,0,0,0,1,0,11,やる気効果,,,60,
0,260,ハネ退け魔を退け願い込め45友情トレーニング参加時,SSR,45,ハネ退け魔を退け願い込め,スペシャルウィーク,スタミナ,,友情トレーニング参加時,20,0,0,1,0,1,0,5,0,0,0,0,0,20,5,10,2,47,35,0,0,0,0,1,0,11,やる気効果,,,60,
0,260,ハネ退け魔を退け願い込め50友情トレーニング参加時,SSR,50,ハネ退け魔を退け願い込め,スペシャルウィーク,スタミナ,,友情トレーニング参加時,20,0,0,1,0,1,0,10,0,0,0,0,0,20,5,10,3,50,35,0,0,0,0,1,0,11,やる気効果,,,60,
0,261,ハネ退け魔を退け願い込め30友情トレーニング非参加時,SSR,30,ハネ退け魔を退け願い込め,スペシャルウィーク,スタミナ,,友情トレーニング非参加時,15,0,0,1,0,0,0,0,0,0,0,0,0,15,1,5,2,40,20,0,0,0,0,1,0,11,,,,,
0,261,ハネ退け魔を退け願い込め35友情トレーニング非参加時,SSR,35,ハネ退け魔を退け願い込め,スペシャルウィーク,スタミナ,,友情トレーニング非参加時,16,0,0,1,0,1,0,0,0,0,0,0,0,16,2,6,2,42,25,0,0,0,0,1,0,11,,,,,
0,261,ハネ退け魔を退け願い込め40友情トレーニング非参加時,SSR,40,ハネ退け魔を退け願い込め,スペシャルウィーク,スタミナ,,友情トレーニング非参加時,18,0,0,1,0,1,0,0,0,0,0,0,0,18,3,8,2,45,30,0,0,0,0,1,0,11,,,,,
0,261,ハネ退け魔を退け願い込め45友情トレーニング非参加時,SSR,45,ハネ退け魔を退け願い込め,スペシャルウィーク,スタミナ,,友情トレーニング非参加時,20,0,0,1,0,1,0,5,0,0,0,0,0,20,5,10,2,47,35,0,0,0,0,1,0,11,,,,,
0,261,ハネ退け魔を退け願い込め50友情トレーニング非参加時,SSR,50,ハネ退け魔を退け願い込め,スペシャルウィーク,スタミナ,,友情トレーニング非参加時,20,0,0,1,0,1,0,10,0,0,0,0,0,20,5,10,3,50,35,0,0,0,0,1,0,11,,,,,
0,262,気まぐれ絶佳30絆80以上,SSR,30,気まぐれ絶佳,スイープトウショウ,賢さ,,絆80以上,25,20,0,0,0,0,0,0,0,0,0,0,0,10,1,5,2,40,20,0,0,0,0,0,3,9,得意率,,80,40,
0,262,気まぐれ絶佳35絆80以上,SSR,35,気まぐれ絶佳,スイープトウショウ,賢さ,,絆80以上,26,23,0,0,0,0,0,0,0,0,0,0,0,11,2,6,2,42,25,0,0,0,0,1,3,9,得意率,,80,40,
0,262,気まぐれ絶佳40絆80以上,SSR,40,気まぐれ絶佳,スイープトウショウ,賢さ,,絆80以上,27,26,0,0,0,0,0,0,0,0,0,0,0,13,3,8,2,45,30,0,0,0,0,1,4,9,得意率,,80,40,
0,262,気まぐれ絶佳45絆80以上,SSR,45,気まぐれ絶佳,スイープトウショウ,賢さ,,絆80以上,28,30,0,0,0,0,1,0,0,0,0,0,0,15,5,10,2,47,35,0,0,0,0,1,4,9,得意率,,80,40,
0,262,気まぐれ絶佳50絆80以上,SSR,50,気まぐれ絶佳,スイープトウショウ,賢さ,,絆80以上,30,30,0,0,0,0,2,0,0,0,0,0,0,15,5,10,3,50,35,0,0,0,0,1,5,9,得意率,,80,40,
0,263,気まぐれ絶佳30絆80未満,SSR,30,気まぐれ絶佳,スイープトウショウ,賢さ,,絆80未満,25,20,0,0,0,0,0,0,0,0,0,0,0,10,1,5,2,40,20,0,0,0,0,0,3,9,,,,,
0,263,気まぐれ絶佳35絆80未満,SSR,35,気まぐれ絶佳,スイープトウショウ,賢さ,,絆80未満,26,23,0,0,0,0,0,0,0,0,0,0,0,11,2,6,2,42,25,0,0,0,0,1,3,9,,,,,
0,263,気まぐれ絶佳40絆80未満,SSR,40,気まぐれ絶佳,スイープトウショウ,賢さ,,絆80未満,27,26,0,0,0,0,0,0,0,0,0,0,0,13,3,8,2,45,30,0,0,0,0,1,4,9,,,,,
0,263,気まぐれ絶佳45絆80未満,SSR,45,気まぐれ絶佳,スイープトウショウ,賢さ,,絆80未満,28,30,0,0,0,0,1,0,0,0,0,0,0,15,5,10,2,47,35,0,0,0,0,1,4,9,,,,,
0,263,気まぐれ絶佳50絆80未満,SSR,50,気まぐれ絶佳,スイープトウショウ,賢さ,,絆80未満,30,30,0,0,0,0,2,0,0,0,0,0,0,15,5,10,3,50,35,0,0,0,0,1,5,9,,,,,
0,264,遥か流るる冬夏青青30絆80以上,SSR,30,遥か流るる冬夏青青,グラスワンダー,パワー,,絆80以上,20,0,0,0,0,0,0,0,0,0,15,0,0,0,5,10,2,40,20,0,0,0,0,0,0,6,,,80,,
0,264,遥か流るる冬夏青青35絆80以上,SSR,35,遥か流るる冬夏青青,グラスワンダー,パワー,,絆80以上,21,0,0,0,1,0,0,0,0,0,16,0,0,0,5,11,2,42,25,0,0,0,0,0,0,6,,,80,,
0,264,遥か流るる冬夏青青40絆80以上,SSR,40,遥か流るる冬夏青青,グラスワンダー,パワー,,絆80以上,23,0,0,0,1,0,0,0,0,0,18,0,0,0,5,13,2,45,30,0,0,0,0,0,0,6,トレ効果,,80,10,
0,264,遥か流るる冬夏青青45絆80以上,SSR,45,遥か流るる冬夏青青,グラスワンダー,パワー,,絆80以上,25,0,0,0,1,0,0,0,0,0,20,0,0,15,5,15,2,47,35,0,0,0,0,0,0,6,トレ効果,,80,10,
0,264,遥か流るる冬夏青青50絆80以上,SSR,50,遥か流るる冬夏青青,グラスワンダー,パワー,,絆80以上,25,0,0,0,1,0,0,0,0,0,20,0,0,30,5,15,3,50,35,0,0,0,0,0,0,6,トレ効果,,80,10,
0,265,遥か流るる冬夏青青30絆80未満,SSR,30,遥か流るる冬夏青青,グラスワンダー,パワー,,絆80未満,20,0,0,0,0,0,0,0,0,0,15,0,0,0,5,10,2,40,20,0,0,0,0,0,0,6,,,,,
0,265,遥か流るる冬夏青青35絆80未満,SSR,35,遥か流るる冬夏青青,グラスワンダー,パワー,,絆80未満,21,0,0,0,1,0,0,0,0,0,16,0,0,0,5,11,2,42,25,0,0,0,0,0,0,6,,,,,
0,265,遥か流るる冬夏青青40絆80未満,SSR,40,遥か流るる冬夏青青,グラスワンダー,パワー,,絆80未満,23,0,0,0,1,0,0,0,0,0,18,0,0,0,5,13,2,45,30,0,0,0,0,0,0,6,,,,,
0,265,遥か流るる冬夏青青45絆80未満,SSR,45,遥か流るる冬夏青青,グラスワンダー,パワー,,絆80未満,25,0,0,0,1,0,0,0,0,0,20,0,0,15,5,15,2,47,35,0,0,0,0,0,0,6,,,,,
0,265,遥か流るる冬夏青青50絆80未満,SSR,50,遥か流るる冬夏青青,グラスワンダー,パワー,,絆80未満,25,0,0,0,1,0,0,0,0,0,20,0,0,30,5,15,3,50,35,0,0,0,0,0,0,6,,,,,
0,266,Welcome to Umayuru30絆80以上,SSR,30,Welcome to Umayuru,タニノギムレット,パワー,,絆80以上,20,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,10,0,0,0,0,0,0,0,7,,,80,,
0,266,Welcome to Umayuru35絆80以上,SSR,35,Welcome to Umayuru,タニノギムレット,パワー,,絆80以上,21,0,0,1,0,0,0,0,0,0,0,0,0,6,2,6,1,13,0,0,0,0,0,0,0,7,,,80,,
0,266,Welcome to Umayuru40絆80以上,SSR,40,Welcome to Umayuru,タニノギムレット,パワー,,絆80以上,23,0,0,1,0,0,0,0,0,0,0,0,0,8,3,8,1,16,0,0,0,0,0,0,0,7,パワボナ,,80,2,
0,266,Welcome to Umayuru45絆80以上,SSR,45,Welcome to Umayuru,タニノギムレット,パワー,,絆80以上,25,15,0,1,0,0,0,0,0,0,0,0,0,10,5,10,1,20,0,0,0,0,0,0,0,7,パワボナ,,80,2,
0,266,Welcome to Umayuru50絆80以上,SSR,50,Welcome to Umayuru,タニノギムレット,パワー,,絆80以上,25,30,0,1,0,0,0,0,0,0,0,0,0,10,5,10,1,20,0,0,0,0,0,0,0,7,パワボナ,,80,2,
0,267,Welcome to Umayuru30絆80未満,SSR,30,Welcome to Umayuru,タニノギムレット,パワー,,絆80未満,20,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,10,0,0,0,0,0,0,0,7,,,,,
0,267,Welcome to Umayuru35絆80未満,SSR,35,Welcome to Umayuru,タニノギムレット,パワー,,絆80未満,21,0,0,1,0,0,0,0,0,0,0,0,0,6,2,6,1,13,0,0,0,0,0,0,0,7,,,,,
0,267,Welcome to Umayuru40絆80未満,SSR,40,Welcome to Umayuru,タニノギムレット,パワー,,絆80未満,23,0,0,1,0,0,0,0,0,0,0,0,0,8,3,8,1,16,0,0,0,0,0,0,0,7,,,,,
0,267,Welcome to Umayuru45絆80未満,SSR,45,Welcome to Umayuru,タニノギムレット,パワー,,絆80未満,25,15,0,1,0,0,0,0,0,0,0,0,0,10,5,10,1,20,0,0,0,0,0,0,0,7,,,,,
0,267,Welcome to Umayuru50絆80未満,SSR,50,Welcome to Umayuru,タニノギムレット,パワー,,絆80未満,25,30,0,1,0,0,0,0,0,0,0,0,0,10,5,10,1,20,0,0,0,0,0,0,0,7,,,,,
0,268,駆けよ、駆けよ、駆けよ！！30,SSR,30,駆けよ、駆けよ、駆けよ！！,オグリキャップ,賢さ,,,25,0,0,0,0,0,0,5,0,0,0,0,0,10,1,5,1,20,35,0,0,0,0,0,3,13,初期絆,,,5,
0,268,駆けよ、駆けよ、駆けよ！！35,SSR,35,駆けよ、駆けよ、駆けよ！！,オグリキャップ,賢さ,,,27,0,1,0,0,0,0,6,0,0,0,0,0,11,2,6,1,23,40,0,0,0,0,0,3,13,初期絆,,,5,
0,268,駆けよ、駆けよ、駆けよ！！40,SSR,40,駆けよ、駆けよ、駆けよ！！,オグリキャップ,賢さ,,,30,0,1,0,0,0,0,8,0,0,0,0,0,13,3,8,1,26,45,0,0,0,0,0,4,13,初期絆,,,5,
0,268,駆けよ、駆けよ、駆けよ！！45,SSR,45,駆けよ、駆けよ、駆けよ！！,オグリキャップ,賢さ,,,32,0,1,0,0,0,1,10,0,0,0,0,0,15,5,10,2,30,50,0,0,0,0,0,4,13,初期絆,,,5,
0,268,駆けよ、駆けよ、駆けよ！！50,SSR,50,駆けよ、駆けよ、駆けよ！！,オグリキャップ,賢さ,,,35,0,1,0,0,0,2,10,0,0,0,0,0,15,5,10,2,30,50,0,0,0,0,0,5,13,初期絆,,,5,
0,269,To you302540,SSR,30,To you,ケイエスミラクル,根性,,絆80以上,25,40,0,0,0,0,0,0,0,0,0,0,0,15,5,10,2,30,50,0,0,0,0,0,0,7,パワボナ,,80,2,
0,269,To you352642,SSR,35,To you,ケイエスミラクル,根性,,絆80以上,26,42,0,0,0,1,0,0,0,0,0,0,0,16,5,11,2,33,53,0,0,0,0,0,0,7,パワボナ,,80,2,
0,269,To you402745,SSR,40,To you,ケイエスミラクル,根性,,絆80以上,27,45,0,0,0,1,0,0,0,0,0,0,0,18,5,13,2,36,57,0,0,0,0,0,0,7,パワボナ,,80,2,
0,269,To you452847,SSR,45,To you,ケイエスミラクル,根性,,絆80以上,28,47,0,0,0,1,0,0,0,0,15,0,0,20,5,15,2,40,61,0,0,0,0,0,0,7,パワボナ,,80,2,
0,269,To you503050,SSR,50,To you,ケイエスミラクル,根性,,絆80以上,30,50,0,0,0,1,0,0,0,0,30,0,0,20,5,15,2,40,65,0,0,0,0,0,0,7,パワボナ,,80,2,
0,270,To you30絆80未満,SSR,30,To you,ケイエスミラクル,根性,,絆80未満,25,40,0,0,0,0,0,0,0,0,0,0,0,15,5,10,2,30,50,0,0,0,0,0,0,7,,,,,
0,270,To you35絆80未満,SSR,35,To you,ケイエスミラクル,根性,,絆80未満,26,42,0,0,0,1,0,0,0,0,0,0,0,16,5,11,2,33,53,0,0,0,0,0,0,7,,,,,
0,270,To you40絆80未満,SSR,40,To you,ケイエスミラクル,根性,,絆80未満,27,45,0,0,0,1,0,0,0,0,0,0,0,18,5,13,2,36,57,0,0,0,0,0,0,7,,,,,
0,270,To you45絆80未満,SSR,45,To you,ケイエスミラクル,根性,,絆80未満,28,47,0,0,0,1,0,0,0,0,15,0,0,20,5,15,2,40,61,0,0,0,0,0,0,7,,,,,
0,270,To you50絆80未満,SSR,50,To you,ケイエスミラクル,根性,,絆80未満,30,50,0,0,0,1,0,0,0,0,30,0,0,20,5,15,2,40,65,0,0,0,0,0,0,7,,,,,
0,271,マーベラス☆ショコラSHOW30絆100以上,SSR,30,マーベラス☆ショコラSHOW,マーベラスサンデー,スピード,,絆100以上,20,0,1,0,1,0,0,0,0,0,0,0,0,15,1,5,2,40,50,0,0,0,0,0,0,9,トレ効果,,100,15,
0,271,マーベラス☆ショコラSHOW35絆100以上,SSR,35,マーベラス☆ショコラSHOW,マーベラスサンデー,スピード,,絆100以上,21,0,1,0,1,0,0,0,0,0,0,0,0,16,2,6,2,42,53,0,0,0,0,1,0,9,トレ効果,,100,15,
0,271,マーベラス☆ショコラSHOW40絆100以上,SSR,40,マーベラス☆ショコラSHOW,マーベラスサンデー,スピード,,絆100以上,23,0,1,0,1,0,0,0,0,0,0,0,0,18,3,8,2,45,57,0,0,0,0,1,0,9,トレ効果,,100,15,
0,271,マーベラス☆ショコラSHOW45絆100以上,SSR,45,マーベラス☆ショコラSHOW,マーベラスサンデー,スピード,,絆100以上,25,15,1,0,1,0,0,0,0,0,0,0,0,20,5,10,2,47,61,0,0,0,0,1,0,9,トレ効果,,100,15,
0,271,マーベラス☆ショコラSHOW50絆100以上,SSR,50,マーベラス☆ショコラSHOW,マーベラスサンデー,スピード,,絆100以上,25,30,1,0,1,0,0,0,0,0,0,0,0,20,5,10,3,50,65,0,0,0,0,1,0,9,トレ効果,,100,15,
0,272,マーベラス☆ショコラSHOW30絆100未満,SSR,30,マーベラス☆ショコラSHOW,マーベラスサンデー,スピード,,絆100未満,20,0,1,0,1,0,0,0,0,0,0,0,0,15,1,5,2,40,50,0,0,0,0,0,0,9,,,,,
0,272,マーベラス☆ショコラSHOW35絆100未満,SSR,35,マーベラス☆ショコラSHOW,マーベラスサンデー,スピード,,絆100未満,21,0,1,0,1,0,0,0,0,0,0,0,0,16,2,6,2,42,53,0,0,0,0,1,0,9,,,,,
0,272,マーベラス☆ショコラSHOW40絆100未満,SSR,40,マーベラス☆ショコラSHOW,マーベラスサンデー,スピード,,絆100未満,23,0,1,0,1,0,0,0,0,0,0,0,0,18,3,8,2,45,57,0,0,0,0,1,0,9,,,,,
0,272,マーベラス☆ショコラSHOW45絆100未満,SSR,45,マーベラス☆ショコラSHOW,マーベラスサンデー,スピード,,絆100未満,25,15,1,0,1,0,0,0,0,0,0,0,0,20,5,10,2,47,61,0,0,0,0,1,0,9,,,,,
0,272,マーベラス☆ショコラSHOW50絆100未満,SSR,50,マーベラス☆ショコラSHOW,マーベラスサンデー,スピード,,絆100未満,25,30,1,0,1,0,0,0,0,0,0,0,0,20,5,10,3,50,65,0,0,0,0,1,0,9,,,,,
0,273,変身！ギャルソンフォーム！30体力最大値120,SSR,30,変身！ギャルソンフォーム！,ビコーペガサス,パワー,,体力最大値120,15,40,0,0,1,0,0,0,0,0,25,0,0,25,0,0,0,0,35,0,0,0,0,0,0,8,トレ効果,,,20,
0,273,変身！ギャルソンフォーム！35体力最大値120,SSR,35,変身！ギャルソンフォーム！,ビコーペガサス,パワー,,体力最大値120,16,42,0,0,1,0,0,0,0,0,27,0,0,26,0,0,0,0,40,0,0,0,0,1,0,8,トレ効果,,,20,
0,273,変身！ギャルソンフォーム！40体力最大値120,SSR,40,変身！ギャルソンフォーム！,ビコーペガサス,パワー,,体力最大値120,18,45,0,0,1,0,0,0,0,0,30,0,0,27,0,0,0,0,45,0,0,0,0,1,0,8,トレ効果,,,20,
0,273,変身！ギャルソンフォーム！45体力最大値120,SSR,45,変身！ギャルソンフォーム！,ビコーペガサス,パワー,,体力最大値120,20,47,0,0,1,0,0,0,0,0,32,0,0,28,5,10,0,0,50,0,0,0,0,1,0,8,トレ効果,,,20,
0,273,変身！ギャルソンフォーム！50体力最大値120,SSR,50,変身！ギャルソンフォーム！,ビコーペガサス,パワー,,体力最大値120,20,50,0,0,1,0,0,0,0,0,35,0,0,30,10,15,0,0,50,0,0,0,0,1,0,8,トレ効果,,,20,
0,274,変身！ギャルソンフォーム！30体力最大値112以上116未満,SSR,30,変身！ギャルソンフォーム！,ビコーペガサス,パワー,,体力最大値112以上116未満,15,40,0,0,1,0,0,0,0,0,25,0,0,25,0,0,0,0,35,0,0,0,0,0,0,8,トレ効果,,,14,
